sample_id,source_dataset,original_path,destination_path,original_class,nivara_class,split,width,height,channels,file_size,sha256,duplicate_group,license_source,exclusion_reason
1,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\trash\trash10.jpg,train\garbage_waste\garbage_waste_000001.jpg,trash,garbage_waste,train,512,384,3,11752,5f1ee42f525810222f5afc0afa6393f9184db463b2e2414df428f9321639a028,,License verification required — obtained from Kaggle; check original dataset license,
4164,damaged_construction,data\raw\damaged_construction\train\debris\1 (159).JPG,train\broken_infrastructure\broken_infrastructure_004164.jpg,debris,broken_infrastructure,train,409,246,3,35064,1f6866371b930b19cc1887064253f21862f3a59e1e70c39b6c932ca8cde62151,,License verification required,
4165,damaged_construction,data\raw\damaged_construction\train\debris\1 (278).JPG,train\broken_infrastructure\broken_infrastructure_004165.jpg,debris,broken_infrastructure,train,788,397,3,62269,283cb2142cc520a568bcb497279764fb24e239ccb3e73b0519ed48de16b927d2,,License verification required,
4166,damaged_construction,data\raw\damaged_construction\train\debris\1 (253).JPG,train\broken_infrastructure\broken_infrastructure_004166.jpg,debris,broken_infrastructure,train,654,181,3,30554,de2709694c9254306eccc81020ef9ac9fe4a962a91550cdb4f9bcf45389b62a0,,License verification required,
4167,damaged_construction,data\raw\damaged_construction\train\debris\1 (360).JPG,train\broken_infrastructure\broken_infrastructure_004167.jpg,debris,broken_infrastructure,train,317,199,3,20516,9b47c22a7c9e2ddb0ed755c0796309abc5e9f4d48968faf784906beb54199a9c,,License verification required,
4168,damaged_construction,data\raw\damaged_construction\train\debris\1 (289).JPG,train\broken_infrastructure\broken_infrastructure_004168.jpg,debris,broken_infrastructure,train,205,283,3,18446,22ddc6f211306f64feb7ee179a23dd424c143013224a2a666fcc4d95390ef605,,License verification required,
4169,damaged_construction,data\raw\damaged_construction\train\debris\1 (291).JPG,train\broken_infrastructure\broken_infrastructure_004169.jpg,debris,broken_infrastructure,train,382,223,3,27056,ec24a9bf5d7951a9a4e0917a46e9f03cfd9c9efdbacd150b234603edaabba704,,License verification required,
4170,damaged_construction,data\raw\damaged_construction\train\debris\1 (181).JPG,train\broken_infrastructure\broken_infrastructure_004170.jpg,debris,broken_infrastructure,train,137,190,3,16166,c7e38855ffefbe678836a28f34a6d6c211dfc0e6a254569f184e7cb62d6693bc,,License verification required,
4171,damaged_construction,data\raw\damaged_construction\train\debris\1 (359).JPG,train\broken_infrastructure\broken_infrastructure_004171.jpg,debris,broken_infrastructure,train,211,168,3,14471,ffdf18fa5137709c2486e335980aedb727ef0468eb9acb8d1d1afb9320e5eabf,,License verification required,
4172,damaged_construction,data\raw\damaged_construction\train\debris\1 (361).JPG,train\broken_infrastructure\broken_infrastructure_004172.jpg,debris,broken_infrastructure,train,777,413,3,61828,76a39fd8f4ec5878f2e4b15f87248427d8821e03cde1e9c38f702d7f2fb2b733,,License verification required,
4173,damaged_construction,data\raw\damaged_construction\train\debris\1 (303).JPG,train\broken_infrastructure\broken_infrastructure_004173.jpg,debris,broken_infrastructure,train,627,318,3,36295,26e50158db80952626f7c17fe37d0474a757afdbb49856580e13edc4b69e991e,,License verification required,
4174,damaged_construction,data\raw\damaged_construction\train\debris\1 (389).JPG,train\broken_infrastructure\broken_infrastructure_004174.jpg,debris,broken_infrastructure,train,424,421,3,24903,ea1231fec165382b6ba4d342d9fcae33758b253bb90248ec3d4d35815fd4e0b1,,License verification required,
4175,damaged_construction,data\raw\damaged_construction\train\debris\1 (358).JPG,train\broken_infrastructure\broken_infrastructure_004175.jpg,debris,broken_infrastructure,train,182,243,3,16377,f21e66a3abc0a78e89760e2ad2c60d2c01c6f73ce36f1be9360e0a964d0e2e07,,License verification required,
4176,damaged_construction,data\raw\damaged_construction\train\debris\1 (163).JPG,train\broken_infrastructure\broken_infrastructure_004176.jpg,debris,broken_infrastructure,train,346,288,3,33072,ccb3667579cc59baa375d267ef939ae92849c693158b4c4d52c9860db7603dd3,,License verification required,
4177,damaged_construction,data\raw\damaged_construction\train\debris\1 (304).JPG,train\broken_infrastructure\broken_infrastructure_004177.jpg,debris,broken_infrastructure,train,263,179,3,16888,ce83a2a32731174929d50466405eae919e002450343f98cf3622af80e63914f9,,License verification required,
4178,damaged_construction,data\raw\damaged_construction\train\debris\1 (122).JPG,train\broken_infrastructure\broken_infrastructure_004178.jpg,debris,broken_infrastructure,train,787,405,3,67166,deac0ad16e127e9a945f951e0b1d92580e88a271968ad107c0054f52a53c8777,,License verification required,
4179,damaged_construction,data\raw\damaged_construction\train\debris\1 (448).JPG,train\broken_infrastructure\broken_infrastructure_004179.jpg,debris,broken_infrastructure,train,528,249,3,24397,8c5c016b97c8cf24b0a4d7aaa6bd72fdb854ff18c5083c3bf057c3e1f2e7142e,,License verification required,
4180,damaged_construction,data\raw\damaged_construction\train\debris\1 (447).JPG,train\broken_infrastructure\broken_infrastructure_004180.jpg,debris,broken_infrastructure,train,330,407,3,36562,99eeee4c65793a59162ddc738f3ce54ad2463c3f038969761b58949b63922377,,License verification required,
4181,damaged_construction,data\raw\damaged_construction\train\debris\1 (465).JPG,train\broken_infrastructure\broken_infrastructure_004181.jpg,debris,broken_infrastructure,train,283,214,3,22533,b9ff93e02b18d1d088bf018f1b68ebb0c840d3715661fd9309eb02e0f8167ef4,,License verification required,
4182,damaged_construction,data\raw\damaged_construction\train\debris\1 (295).JPG,train\broken_infrastructure\broken_infrastructure_004182.jpg,debris,broken_infrastructure,train,750,287,3,29665,9172679edba43bf12f6f98d2372cc68525e67eb68e8a4e4b6265638ed5bf3e73,,License verification required,
4183,damaged_construction,data\raw\damaged_construction\train\debris\1 (395).JPG,train\broken_infrastructure\broken_infrastructure_004183.jpg,debris,broken_infrastructure,train,358,226,3,24754,30a60e70f317e56225d4fc261e8eb4787442a5676a76632381698152845425b2,,License verification required,
4184,damaged_construction,data\raw\damaged_construction\train\debris\1 (378).JPG,train\broken_infrastructure\broken_infrastructure_004184.jpg,debris,broken_infrastructure,train,786,420,3,72962,283342e389ec347834635f0aa29900ea13ce91b98d0cfcead63c149eba1ddd0b,,License verification required,
4185,damaged_construction,data\raw\damaged_construction\train\debris\1 (274).JPG,train\broken_infrastructure\broken_infrastructure_004185.jpg,debris,broken_infrastructure,train,290,379,3,28168,51f723e4dadb7f5e89c9fd4f8968a50c6f402ca4907829ad8b9aab708c8d0d10,,License verification required,
4186,damaged_construction,data\raw\damaged_construction\train\debris\1 (137).JPG,train\broken_infrastructure\broken_infrastructure_004186.jpg,debris,broken_infrastructure,train,675,383,3,66876,b5eee92eead29c66d82bfe082c24652b967dd22296cd4f77274953c52d9e6456,,License verification required,
4187,damaged_construction,data\raw\damaged_construction\train\debris\1 (124).JPG,train\broken_infrastructure\broken_infrastructure_004187.jpg,debris,broken_infrastructure,train,187,194,3,16047,ea2e5a134b771d7a1e7594251a1e0a51303f0adeb4703a75dbddf88612b8975c,,License verification required,
4188,damaged_construction,data\raw\damaged_construction\train\debris\1 (337).JPG,train\broken_infrastructure\broken_infrastructure_004188.jpg,debris,broken_infrastructure,train,837,356,3,72868,acdb721c65712458576c5e5e4578968d94b6d283710206fe25c73d19d612b0ce,,License verification required,
4189,damaged_construction,data\raw\damaged_construction\train\debris\1 (127).JPG,train\broken_infrastructure\broken_infrastructure_004189.jpg,debris,broken_infrastructure,train,614,242,3,34580,b6e1c11cd733086fb9cae188b7dfa26bb21f71d25dd5c6b6b933b7407ca0d735,,License verification required,
4190,damaged_construction,data\raw\damaged_construction\train\debris\1 (120).JPG,train\broken_infrastructure\broken_infrastructure_004190.jpg,debris,broken_infrastructure,train,521,160,3,29162,e0610e29dded5941396702c96b76433761a6f640d84b96889693ac2c62ee00f6,,License verification required,
4191,damaged_construction,data\raw\damaged_construction\train\debris\1 (300).JPG,train\broken_infrastructure\broken_infrastructure_004191.jpg,debris,broken_infrastructure,train,128,339,3,17404,d3ac2c4e477e249a0a1750ab727d9122089b107cad80175d8970db6d57cfa21f,,License verification required,
4192,damaged_construction,data\raw\damaged_construction\train\debris\1 (410).JPG,train\broken_infrastructure\broken_infrastructure_004192.jpg,debris,broken_infrastructure,train,328,421,3,36132,79adbb15dd3047a2656cab6032cf0aee3dfdadfa277ade274f799c84401b20ae,,License verification required,
4193,damaged_construction,data\raw\damaged_construction\train\debris\1 (272).JPG,train\broken_infrastructure\broken_infrastructure_004193.jpg,debris,broken_infrastructure,train,790,389,3,51338,1b607e315d558f61d1c803a4d40bdbc0f814032b70e7e0a77b50600db639d0dd,,License verification required,
4194,damaged_construction,data\raw\damaged_construction\train\debris\1 (242).JPG,train\broken_infrastructure\broken_infrastructure_004194.jpg,debris,broken_infrastructure,train,362,350,3,42367,f8897bbd635b4961e84891fd146f95ddb6ade4fddb54d46ddf3c7e51524a74b4,,License verification required,
4195,damaged_construction,data\raw\damaged_construction\train\debris\1 (427).JPG,train\broken_infrastructure\broken_infrastructure_004195.jpg,debris,broken_infrastructure,train,511,410,3,47509,898c785f1b3edeee1a12cd3362aad85164f6c655ed8df30ed240fd761546274f,,License verification required,
4196,damaged_construction,data\raw\damaged_construction\train\debris\1 (452).JPG,train\broken_infrastructure\broken_infrastructure_004196.jpg,debris,broken_infrastructure,train,415,248,3,32745,77c5c5b9dcb930647c8b24f03275de4767a217520ddc6cf54c1b9ebe536b3df5,,License verification required,
4197,damaged_construction,data\raw\damaged_construction\train\debris\1 (113).JPG,train\broken_infrastructure\broken_infrastructure_004197.jpg,debris,broken_infrastructure,train,784,407,3,66524,4f07a69b179bf4710fa07766fc41fc2edb7bc77f1d622325395a3c5bc1a8097c,,License verification required,
4198,damaged_construction,data\raw\damaged_construction\train\debris\1 (306).JPG,train\broken_infrastructure\broken_infrastructure_004198.jpg,debris,broken_infrastructure,train,804,278,3,44998,aa2d3a260ddbb32037bb40a898cc8aab9adc646ab7a11a79ff771a0c03b52f81,,License verification required,
4199,damaged_construction,data\raw\damaged_construction\train\debris\1 (164).JPG,train\broken_infrastructure\broken_infrastructure_004199.jpg,debris,broken_infrastructure,train,531,355,3,64237,89f460a77808ae584fe4bc272903ccacd46171d54c93d33905f19b5f6355913c,,License verification required,
4200,damaged_construction,data\raw\damaged_construction\train\debris\1 (139).JPG,train\broken_infrastructure\broken_infrastructure_004200.jpg,debris,broken_infrastructure,train,239,340,3,29853,95330f0b9b55b145dc559769fedffc7076d7a47194e4602600cc6845707f3588,,License verification required,
4201,damaged_construction,data\raw\damaged_construction\train\debris\1 (199).JPG,train\broken_infrastructure\broken_infrastructure_004201.jpg,debris,broken_infrastructure,train,392,290,3,42726,f6a9c580dd2b7ac5aaac46aae263088497ffff2406ce14c6b1f441809bd072f5,,License verification required,
4202,damaged_construction,data\raw\damaged_construction\train\debris\1 (165).JPG,train\broken_infrastructure\broken_infrastructure_004202.jpg,debris,broken_infrastructure,train,823,289,3,75087,f53085701a781ee2c8a682489f95bde7f13e8b0609add193db6f690c607a2054,,License verification required,
4203,damaged_construction,data\raw\damaged_construction\train\debris\1 (258).JPG,train\broken_infrastructure\broken_infrastructure_004203.jpg,debris,broken_infrastructure,train,779,410,3,49431,aaf887e4b64b6f2b8d03707b55ae8403e9ac15e81b0b5b41ff4de3416470d8e8,,License verification required,
4204,damaged_construction,data\raw\damaged_construction\train\debris\1 (290).JPG,train\broken_infrastructure\broken_infrastructure_004204.jpg,debris,broken_infrastructure,train,257,164,3,16788,97fb2cd482d3aa9753cf4c14c7e5a7c8f07fc80d33b956511b878fa1db8460ae,,License verification required,
4205,damaged_construction,data\raw\damaged_construction\train\debris\1 (177).JPG,train\broken_infrastructure\broken_infrastructure_004205.jpg,debris,broken_infrastructure,train,734,342,3,69970,45d653e7f0c15fb58f43b0a4aab590e2b553502623e99e5bf1610369237d0798,,License verification required,
4206,damaged_construction,data\raw\damaged_construction\train\debris\1 (249).JPG,train\broken_infrastructure\broken_infrastructure_004206.jpg,debris,broken_infrastructure,train,475,259,3,39431,8a990375cebe69fae14650d7dde2e45059be8becacedfaf7639c48ee3563cdb9,,License verification required,
4207,damaged_construction,data\raw\damaged_construction\train\debris\1 (89).JPG,train\broken_infrastructure\broken_infrastructure_004207.jpg,debris,broken_infrastructure,train,782,400,3,77730,681a5c1ceb844f2613cf95ae40c676d19ef470c54f77c3d1733a6d104cf3fa46,,License verification required,
4208,damaged_construction,data\raw\damaged_construction\train\debris\1 (416).JPG,train\broken_infrastructure\broken_infrastructure_004208.jpg,debris,broken_infrastructure,train,718,352,3,33895,bafd005a259858a2a6962c9c65606c1dbb2c38547a22bd4dfe88cd69da75e74f,,License verification required,
4209,damaged_construction,data\raw\damaged_construction\train\debris\1 (430).JPG,train\broken_infrastructure\broken_infrastructure_004209.jpg,debris,broken_infrastructure,train,446,343,3,71811,4a9ac6f2678f1550ef6a345ca30cc04224dfe3f946bcc54f79fd57eee02c4b41,,License verification required,
4210,damaged_construction,data\raw\damaged_construction\train\debris\1 (184).JPG,train\broken_infrastructure\broken_infrastructure_004210.jpg,debris,broken_infrastructure,train,513,211,3,34489,be8b65ce149d5a8dcbc481e0317e29eec47a9f4a2b10f25e51345efda6536540,,License verification required,
4211,damaged_construction,data\raw\damaged_construction\train\debris\1 (366).JPG,train\broken_infrastructure\broken_infrastructure_004211.jpg,debris,broken_infrastructure,train,371,389,3,43293,296d0876a1bf1c663b0bd6bafc703d0e1063a42965fde8dca3ad7a5504a16c43,,License verification required,
4212,damaged_construction,data\raw\damaged_construction\train\debris\1 (401).JPG,train\broken_infrastructure\broken_infrastructure_004212.jpg,debris,broken_infrastructure,train,315,202,3,24065,ab8bcf03eb042fc7d05fde27325b58d03d3eeeb19d286222860df9b20f0fcdee,,License verification required,
4213,damaged_construction,data\raw\damaged_construction\train\debris\1 (451).JPG,train\broken_infrastructure\broken_infrastructure_004213.jpg,debris,broken_infrastructure,train,326,315,3,23657,741afd87a992c07352aaad27c41cb1c1822944e75ffb98998691263f0278e2be,,License verification required,
4214,damaged_construction,data\raw\damaged_construction\train\debris\1 (88).JPG,train\broken_infrastructure\broken_infrastructure_004214.jpg,debris,broken_infrastructure,train,675,414,3,72924,629f9bd18144cc63ffcae22e5e58498ce0b8ffc7789b7aa8e677a140a07aa9db,,License verification required,
4215,damaged_construction,data\raw\damaged_construction\train\debris\1 (279).JPG,train\broken_infrastructure\broken_infrastructure_004215.jpg,debris,broken_infrastructure,train,349,336,3,32223,d471b395710e4abc87163661ad84e6d0c2bd41aba58dab459ceec3e7203bbdcb,,License verification required,
4216,damaged_construction,data\raw\damaged_construction\train\debris\1 (411).JPG,train\broken_infrastructure\broken_infrastructure_004216.jpg,debris,broken_infrastructure,train,291,410,3,34018,7b7d25546d6062d49a2bd8e65297c20dc5b5c2750f1f9d23fa5bcf4c26e6dd81,,License verification required,
4217,damaged_construction,data\raw\damaged_construction\train\debris\1 (74).JPG,train\broken_infrastructure\broken_infrastructure_004217.jpg,debris,broken_infrastructure,train,833,314,3,68558,13b4dbff83e11ee63ef248fd29f5e77394eacf7cae7bbe762544bbeec71ffc36,,License verification required,
4218,damaged_construction,data\raw\damaged_construction\train\debris\1 (93).JPG,train\broken_infrastructure\broken_infrastructure_004218.jpg,debris,broken_infrastructure,train,512,312,3,48083,d612ed25e388a84749b66e827706018acc67fcc4251b90a1544ead74bd331f91,,License verification required,
